"排序","移动设备市场","使用量占比",
"1","iPhone 4S","21.72%",
"2","iPhone 5","17.88%",
"3","iPhone 5s","13.27%",
"4","iPhone 4","12.39%",
"5","iPad mini(WIFI)","6.13%",
"6","iPad 4(WIFI)","5.7%",
"7","iPad 2(WIFI)","4.47%",
"8","iPad Air(WIFI)","4.07%",
"9","iPhone 4(GSM)","3.45%",
"10","iPad 3(WIFI)","2.19%",
"11","iPad mini 2G(WIFI)","2.01%",
"12","iPhone 5c","1.58%",
"13","iPad 2(GSM)","1.17%",
"14","iPad 3(Global)","0.62%",
"15","iPad","0.58%",
"16","iPad mini(Global)","0.55%",
"17","iPad 4(Global)","0.54%",
"18","iPod Touch 4","0.45%",
"19","iPod Touch 5","0.44%",
"20","iPhone 3GS","0.29%",
"21","iPad Air(Cellular)","0.23%",
"22","iPad mini 2G(Cellular)","0.2%",
"23","iPad mini(GSM)","0.02%",
"24","iPod Touch 3","0.01%",
"25","iPad 4(GSM)","0.01%",
"26","iPad 3(CDMA)","0.01%",
"27","iPad 2(CDMA)","0.01%",
"28","iPhone 3G","0%",
"29","iPod Touch 2","0%",
"30","iPod Touch","0%",
"31","iPhone","0%",

"iPhone 4S移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.22","0.42%",
="2014.02.23","0.43%",
="2014.02.24","0.38%",
="2014.02.25","0.37%",
="2014.02.26","0.37%",
="2014.02.27","0.37%",
="2014.02.28","0.39%",
="2014.03.01","0.41%",
="2014.03.02","0.41%",
="2014.03.03","0.36%",
="2014.03.04","0.37%",
="2014.03.05","0.38%",
="2014.03.06","0.38%",
="2014.03.07","0.39%",
="2014.03.08","0.41%",
="2014.03.09","0.42%",
="2014.03.10","0.37%",
="2014.03.11","0.37%",
="2014.03.12","0.37%",
="2014.03.13","0.37%",
="2014.03.14","0.39%",
="2014.03.15","0.43%",
="2014.03.16","0.43%",
="2014.03.17","0.39%",
="2014.03.18","0.38%",
="2014.03.19","0.38%",
="2014.03.20","0.38%",
="2014.03.21","0.41%",
="2014.03.22","0.44%",
="2014.03.23","0.45%",
="2014.03.24","0.40%",
="2014.03.25","0.41%",
="2014.03.26","0.42%",
="2014.03.27","0.41%",
="2014.03.28","0.43%",
="2014.03.29","0.46%",
="2014.03.30","0.46%",
="2014.03.31","0.42%",
="2014.04.01","0.43%",
="2014.04.02","0.44%",
="2014.04.03","0.45%",
="2014.04.04","0.45%",
="2014.04.05","0.56%",
="2014.04.06","0.57%",
="2014.04.07","0.55%",
="2014.04.08","0.50%",
="2014.04.09","0.45%",
="2014.04.10","0.39%",
="2014.04.11","0.39%",
="2014.04.12","0.42%",
="2014.04.13","0.44%",
="2014.04.14","0.45%",
="2014.04.15","0.44%",
="2014.04.16","0.42%",
="2014.04.17","0.45%",
="2014.04.18","0.54%",
="2014.04.19","0.51%",
="2014.04.20","0.48%",
="2014.04.21","0.44%",
="2014.04.22","0.58%",
="2014.04.23","0.54%",
="2014.04.24","0.50%",
="2014.04.25","0.46%",
="2014.04.26","0.50%",
="2014.04.27","0.44%",
="2014.04.28","0.42%",
="2014.04.29","0.40%",
="2014.04.30","0.42%",

"iPhone 3GS移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.34%",
="2014.02.02","0.34%",
="2014.02.03","0.34%",
="2014.02.04","0.34%",
="2014.02.05","0.35%",
="2014.02.06","0.33%",
="2014.02.07","0.33%",
="2014.02.08","0.33%",
="2014.02.09","0.32%",
="2014.02.10","0.33%",
="2014.02.11","0.32%",
="2014.02.12","0.32%",
="2014.02.13","0.32%",
="2014.02.14","0.33%",
="2014.02.15","0.31%",
="2014.02.16","0.31%",
="2014.02.17","0.31%",
="2014.02.18","0.31%",
="2014.02.19","0.31%",
="2014.02.20","0.30%",
="2014.02.21","0.30%",
="2014.02.22","0.30%",
="2014.02.23","0.31%",
="2014.02.24","0.30%",
="2014.02.25","0.30%",
="2014.02.26","0.30%",
="2014.02.27","0.29%",
="2014.02.28","0.29%",
="2014.03.01","0.29%",
="2014.03.02","0.29%",
="2014.03.03","0.29%",
="2014.03.04","0.30%",
="2014.03.05","0.30%",
="2014.03.06","0.30%",
="2014.03.07","0.30%",
="2014.03.08","0.30%",
="2014.03.09","0.30%",
="2014.03.10","0.29%",
="2014.03.11","0.29%",
="2014.03.12","0.29%",
="2014.03.13","0.29%",
="2014.03.14","0.29%",
="2014.03.15","0.29%",
="2014.03.16","0.29%",
="2014.03.17","0.29%",
="2014.03.18","0.29%",
="2014.03.19","0.29%",
="2014.03.20","0.30%",
="2014.03.21","0.29%",
="2014.03.22","0.29%",
="2014.03.23","0.29%",
="2014.03.24","0.28%",
="2014.03.25","0.29%",
="2014.03.26","0.29%",
="2014.03.27","0.29%",
="2014.03.28","0.28%",
="2014.03.29","0.28%",
="2014.03.30","0.28%",
="2014.03.31","0.28%",
="2014.04.01","0.28%",
="2014.04.02","0.28%",
="2014.04.03","0.28%",
="2014.04.04","0.28%",
="2014.04.05","0.28%",
="2014.04.06","0.28%",
="2014.04.07","0.27%",
="2014.04.08","0.28%",
="2014.04.09","0.29%",
="2014.04.10","0.28%",
="2014.04.11","0.28%",
="2014.04.12","0.27%",
="2014.04.13","0.27%",
="2014.04.14","0.27%",
="2014.04.15","0.27%",
="2014.04.16","0.27%",
="2014.04.17","0.27%",
="2014.04.18","0.27%",
="2014.04.19","0.27%",
="2014.04.20","0.27%",
="2014.04.21","0.27%",
="2014.04.22","0.27%",
="2014.04.23","0.27%",
="2014.04.24","0.26%",
="2014.04.25","0.26%",
="2014.04.26","0.26%",
="2014.04.27","0.26%",
="2014.04.28","0.26%",
="2014.04.29","0.26%",
="2014.04.30","0.27%",

"iPad Air(Cellular)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.17%",
="2014.02.02","0.17%",
="2014.02.03","0.17%",
="2014.02.04","0.17%",
="2014.02.05","0.17%",
="2014.02.06","0.17%",
="2014.02.07","0.17%",
="2014.02.08","0.17%",
="2014.02.09","0.18%",
="2014.02.10","0.17%",
="2014.02.11","0.17%",
="2014.02.12","0.18%",
="2014.02.13","0.18%",
="2014.02.14","0.18%",
="2014.02.15","0.19%",
="2014.02.16","0.20%",
="2014.02.17","0.19%",
="2014.02.18","0.19%",
="2014.02.19","0.19%",
="2014.02.20","0.19%",
="2014.02.21","0.19%",
="2014.02.22","0.21%",
="2014.02.23","0.21%",
="2014.02.24","0.20%",
="2014.02.25","0.20%",
="2014.02.26","0.20%",
="2014.02.27","0.20%",
="2014.02.28","0.20%",
="2014.03.01","0.21%",
="2014.03.02","0.22%",
="2014.03.03","0.20%",
="2014.03.04","0.20%",
="2014.03.05","0.21%",
="2014.03.06","0.21%",
="2014.03.07","0.21%",
="2014.03.08","0.22%",
="2014.03.09","0.23%",
="2014.03.10","0.21%",
="2014.03.11","0.22%",
="2014.03.12","0.22%",
="2014.03.13","0.22%",
="2014.03.14","0.22%",
="2014.03.15","0.23%",
="2014.03.16","0.23%",
="2014.03.17","0.22%",
="2014.03.18","0.22%",
="2014.03.19","0.22%",
="2014.03.20","0.22%",
="2014.03.21","0.23%",
="2014.03.22","0.24%",
="2014.03.23","0.25%",
="2014.03.24","0.23%",
="2014.03.25","0.24%",
="2014.03.26","0.24%",
="2014.03.27","0.24%",
="2014.03.28","0.24%",
="2014.03.29","0.25%",
="2014.03.30","0.25%",
="2014.03.31","0.24%",
="2014.04.01","0.24%",
="2014.04.02","0.24%",
="2014.04.03","0.24%",
="2014.04.04","0.25%",
="2014.04.05","0.26%",
="2014.04.06","0.26%",
="2014.04.07","0.25%",
="2014.04.08","0.25%",
="2014.04.09","0.25%",
="2014.04.10","0.25%",
="2014.04.11","0.25%",
="2014.04.12","0.26%",
="2014.04.13","0.27%",
="2014.04.14","0.25%",
="2014.04.15","0.25%",
="2014.04.16","0.25%",
="2014.04.17","0.25%",
="2014.04.18","0.26%",
="2014.04.19","0.27%",
="2014.04.20","0.27%",
="2014.04.21","0.26%",
="2014.04.22","0.26%",
="2014.04.23","0.26%",
="2014.04.24","0.26%",
="2014.04.25","0.26%",
="2014.04.26","0.28%",
="2014.04.27","0.28%",
="2014.04.28","0.26%",
="2014.04.29","0.27%",
="2014.04.30","0.28%",

"iPad mini 2G(Cellular)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.16%",
="2014.02.02","0.15%",
="2014.02.03","0.15%",
="2014.02.04","0.15%",
="2014.02.05","0.15%",
="2014.02.06","0.15%",
="2014.02.07","0.15%",
="2014.02.08","0.15%",
="2014.02.09","0.16%",
="2014.02.10","0.15%",
="2014.02.11","0.15%",
="2014.02.12","0.15%",
="2014.02.13","0.16%",
="2014.02.14","0.16%",
="2014.02.15","0.18%",
="2014.02.16","0.18%",
="2014.02.17","0.17%",
="2014.02.18","0.17%",
="2014.02.19","0.17%",
="2014.02.20","0.17%",
="2014.02.21","0.17%",
="2014.02.22","0.19%",
="2014.02.23","0.19%",
="2014.02.24","0.18%",
="2014.02.25","0.18%",
="2014.02.26","0.18%",
="2014.02.27","0.18%",
="2014.02.28","0.18%",
="2014.03.01","0.19%",
="2014.03.02","0.20%",
="2014.03.03","0.18%",
="2014.03.04","0.18%",
="2014.03.05","0.18%",
="2014.03.06","0.18%",
="2014.03.07","0.18%",
="2014.03.08","0.20%",
="2014.03.09","0.20%",
="2014.03.10","0.19%",
="2014.03.11","0.19%",
="2014.03.12","0.19%",
="2014.03.13","0.19%",
="2014.03.14","0.19%",
="2014.03.15","0.20%",
="2014.03.16","0.20%",
="2014.03.17","0.19%",
="2014.03.18","0.19%",
="2014.03.19","0.19%",
="2014.03.20","0.19%",
="2014.03.21","0.20%",
="2014.03.22","0.21%",
="2014.03.23","0.22%",
="2014.03.24","0.20%",
="2014.03.25","0.20%",
="2014.03.26","0.20%",
="2014.03.27","0.20%",
="2014.03.28","0.20%",
="2014.03.29","0.22%",
="2014.03.30","0.22%",
="2014.03.31","0.20%",
="2014.04.01","0.20%",
="2014.04.02","0.20%",
="2014.04.03","0.20%",
="2014.04.04","0.21%",
="2014.04.05","0.22%",
="2014.04.06","0.22%",
="2014.04.07","0.22%",
="2014.04.08","0.21%",
="2014.04.09","0.21%",
="2014.04.10","0.21%",
="2014.04.11","0.21%",
="2014.04.12","0.22%",
="2014.04.13","0.23%",
="2014.04.14","0.21%",
="2014.04.15","0.21%",
="2014.04.16","0.21%",
="2014.04.17","0.21%",
="2014.04.18","0.22%",
="2014.04.19","0.23%",
="2014.04.20","0.23%",
="2014.04.21","0.21%",
="2014.04.22","0.22%",
="2014.04.23","0.22%",
="2014.04.24","0.22%",
="2014.04.25","0.22%",
="2014.04.26","0.23%",
="2014.04.27","0.24%",
="2014.04.28","0.22%",
="2014.04.29","0.22%",
="2014.04.30","0.23%",

"iPad mini(GSM)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.02%",
="2014.02.02","0.02%",
="2014.02.03","0.02%",
="2014.02.04","0.02%",
="2014.02.05","0.02%",
="2014.02.06","0.02%",
="2014.02.07","0.02%",
="2014.02.08","0.02%",
="2014.02.09","0.02%",
="2014.02.10","0.02%",
="2014.02.11","0.02%",
="2014.02.12","0.02%",
="2014.02.13","0.02%",
="2014.02.14","0.02%",
="2014.02.15","0.02%",
="2014.02.16","0.02%",
="2014.02.17","0.02%",
="2014.02.18","0.02%",
="2014.02.19","0.02%",
="2014.02.20","0.02%",
="2014.02.21","0.02%",
="2014.02.22","0.02%",
="2014.02.23","0.02%",
="2014.02.24","0.02%",
="2014.02.25","0.02%",
="2014.02.26","0.02%",
="2014.02.27","0.02%",
="2014.02.28","0.02%",
="2014.03.01","0.02%",
="2014.03.02","0.02%",
="2014.03.03","0.02%",
="2014.03.04","0.02%",
="2014.03.05","0.02%",
="2014.03.06","0.02%",
="2014.03.07","0.02%",
="2014.03.08","0.02%",
="2014.03.09","0.02%",
="2014.03.10","0.02%",
="2014.03.11","0.02%",
="2014.03.12","0.02%",
="2014.03.13","0.02%",
="2014.03.14","0.02%",
="2014.03.15","0.02%",
="2014.03.16","0.02%",
="2014.03.17","0.02%",
="2014.03.18","0.02%",
="2014.03.19","0.02%",
="2014.03.20","0.02%",
="2014.03.21","0.02%",
="2014.03.22","0.02%",
="2014.03.23","0.02%",
="2014.03.24","0.02%",
="2014.03.25","0.02%",
="2014.03.26","0.02%",
="2014.03.27","0.02%",
="2014.03.28","0.02%",
="2014.03.29","0.02%",
="2014.03.30","0.02%",
="2014.03.31","0.02%",
="2014.04.01","0.02%",
="2014.04.02","0.02%",
="2014.04.03","0.02%",
="2014.04.04","0.02%",
="2014.04.05","0.02%",
="2014.04.06","0.02%",
="2014.04.07","0.02%",
="2014.04.08","0.02%",
="2014.04.09","0.02%",
="2014.04.10","0.02%",
="2014.04.11","0.02%",
="2014.04.12","0.02%",
="2014.04.13","0.02%",
="2014.04.14","0.02%",
="2014.04.15","0.02%",
="2014.04.16","0.02%",
="2014.04.17","0.02%",
="2014.04.18","0.02%",
="2014.04.19","0.02%",
="2014.04.20","0.02%",
="2014.04.21","0.02%",
="2014.04.22","0.02%",
="2014.04.23","0.02%",
="2014.04.24","0.02%",
="2014.04.25","0.02%",
="2014.04.26","0.02%",
="2014.04.27","0.02%",
="2014.04.28","0.02%",
="2014.04.29","0.02%",
="2014.04.30","0.02%",

"iPod Touch 3移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.02%",
="2014.02.02","0.02%",
="2014.02.03","0.02%",
="2014.02.04","0.02%",
="2014.02.05","0.02%",
="2014.02.06","0.02%",
="2014.02.07","0.02%",
="2014.02.08","0.02%",
="2014.02.09","0.02%",
="2014.02.10","0.02%",
="2014.02.11","0.02%",
="2014.02.12","0.02%",
="2014.02.13","0.02%",
="2014.02.14","0.02%",
="2014.02.15","0.02%",
="2014.02.16","0.02%",
="2014.02.17","0.02%",
="2014.02.18","0.01%",
="2014.02.19","0.01%",
="2014.02.20","0.01%",
="2014.02.21","0.01%",
="2014.02.22","0.02%",
="2014.02.23","0.02%",
="2014.02.24","0.01%",
="2014.02.25","0.01%",
="2014.02.26","0.01%",
="2014.02.27","0.01%",
="2014.02.28","0.01%",
="2014.03.01","0.01%",
="2014.03.02","0.02%",
="2014.03.03","0.01%",
="2014.03.04","0.01%",
="2014.03.05","0.01%",
="2014.03.06","0.01%",
="2014.03.07","0.01%",
="2014.03.08","0.01%",
="2014.03.09","0.01%",
="2014.03.10","0.01%",
="2014.03.11","0.01%",
="2014.03.12","0.01%",
="2014.03.13","0.01%",
="2014.03.14","0.01%",
="2014.03.15","0.01%",
="2014.03.16","0.01%",
="2014.03.17","0.01%",
="2014.03.18","0.01%",
="2014.03.19","0.01%",
="2014.03.20","0.01%",
="2014.03.21","0.01%",
="2014.03.22","0.01%",
="2014.03.23","0.01%",
="2014.03.24","0.01%",
="2014.03.25","0.01%",
="2014.03.26","0.01%",
="2014.03.27","0.01%",
="2014.03.28","0.01%",
="2014.03.29","0.01%",
="2014.03.30","0.01%",
="2014.03.31","0.01%",
="2014.04.01","0.01%",
="2014.04.02","0.01%",
="2014.04.03","0.01%",
="2014.04.04","0.01%",
="2014.04.05","0.01%",
="2014.04.06","0.01%",
="2014.04.07","0.01%",
="2014.04.08","0.01%",
="2014.04.09","0.01%",
="2014.04.10","0.01%",
="2014.04.11","0.01%",
="2014.04.12","0.01%",
="2014.04.13","0.01%",
="2014.04.14","0.01%",
="2014.04.15","0.01%",
="2014.04.16","0.01%",
="2014.04.17","0.01%",
="2014.04.18","0.01%",
="2014.04.19","0.01%",
="2014.04.20","0.01%",
="2014.04.21","0.01%",
="2014.04.22","0.01%",
="2014.04.23","0.01%",
="2014.04.24","0.01%",
="2014.04.25","0.01%",
="2014.04.26","0.01%",
="2014.04.27","0.01%",
="2014.04.28","0.01%",
="2014.04.29","0.01%",
="2014.04.30","0.01%",

"iPad 4(GSM)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.01%",
="2014.02.02","0.01%",
="2014.02.03","0.01%",
="2014.02.04","0.01%",
="2014.02.05","0.01%",
="2014.02.06","0.01%",
="2014.02.07","0.01%",
="2014.02.08","0.01%",
="2014.02.09","0.01%",
="2014.02.10","0.01%",
="2014.02.11","0.01%",
="2014.02.12","0.01%",
="2014.02.13","0.01%",
="2014.02.14","0.01%",
="2014.02.15","0.01%",
="2014.02.16","0.01%",
="2014.02.17","0.01%",
="2014.02.18","0.01%",
="2014.02.19","0.01%",
="2014.02.20","0.01%",
="2014.02.21","0.01%",
="2014.02.22","0.01%",
="2014.02.23","0.01%",
="2014.02.24","0.01%",
="2014.02.25","0.01%",
="2014.02.26","0.01%",
="2014.02.27","0.01%",
="2014.02.28","0.01%",
="2014.03.01","0.01%",
="2014.03.02","0.01%",
="2014.03.03","0.01%",
="2014.03.04","0.01%",
="2014.03.05","0.01%",
="2014.03.06","0.01%",
="2014.03.07","0.01%",
="2014.03.08","0.01%",
="2014.03.09","0.01%",
="2014.03.10","0.01%",
="2014.03.11","0.01%",
="2014.03.12","0.01%",
="2014.03.13","0.01%",
="2014.03.14","0.01%",
="2014.03.15","0.01%",
="2014.03.16","0.01%",
="2014.03.17","0.01%",
="2014.03.18","0.01%",
="2014.03.19","0.01%",
="2014.03.20","0.01%",
="2014.03.21","0.01%",
="2014.03.22","0.01%",
="2014.03.23","0.01%",
="2014.03.24","0.01%",
="2014.03.25","0.01%",
="2014.03.26","0.01%",
="2014.03.27","0.01%",
="2014.03.28","0.01%",
="2014.03.29","0.01%",
="2014.03.30","0.01%",
="2014.03.31","0.01%",
="2014.04.01","0.01%",
="2014.04.02","0.01%",
="2014.04.03","0.01%",
="2014.04.04","0.01%",
="2014.04.05","0.01%",
="2014.04.06","0.01%",
="2014.04.07","0.01%",
="2014.04.08","0.01%",
="2014.04.09","0.01%",
="2014.04.10","0.01%",
="2014.04.11","0.01%",
="2014.04.12","0.01%",
="2014.04.13","0.01%",
="2014.04.14","0.01%",
="2014.04.15","0.01%",
="2014.04.16","0.01%",
="2014.04.17","0.01%",
="2014.04.18","0.01%",
="2014.04.19","0.01%",
="2014.04.20","0.01%",
="2014.04.21","0.01%",
="2014.04.22","0.01%",
="2014.04.23","0.01%",
="2014.04.24","0.01%",
="2014.04.25","0.01%",
="2014.04.26","0.01%",
="2014.04.27","0.01%",
="2014.04.28","0.01%",
="2014.04.29","0.01%",
="2014.04.30","0.01%",

"iPad 3(CDMA)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.01%",
="2014.02.02","0.01%",
="2014.02.03","0.01%",
="2014.02.04","0.01%",
="2014.02.05","0.01%",
="2014.02.06","0.01%",
="2014.02.07","0.01%",
="2014.02.08","0.01%",
="2014.02.09","0.01%",
="2014.02.10","0.01%",
="2014.02.11","0.01%",
="2014.02.12","0.01%",
="2014.02.13","0.01%",
="2014.02.14","0.01%",
="2014.02.15","0.01%",
="2014.02.16","0.01%",
="2014.02.17","0.01%",
="2014.02.18","0.01%",
="2014.02.19","0.01%",
="2014.02.20","0.01%",
="2014.02.21","0.01%",
="2014.02.22","0.01%",
="2014.02.23","0.01%",
="2014.02.24","0.01%",
="2014.02.25","0.01%",
="2014.02.26","0.01%",
="2014.02.27","0.01%",
="2014.02.28","0.01%",
="2014.03.01","0.01%",
="2014.03.02","0.01%",
="2014.03.03","0.01%",
="2014.03.04","0.01%",
="2014.03.05","0.01%",
="2014.03.06","0.01%",
="2014.03.07","0.01%",
="2014.03.08","0.01%",
="2014.03.09","0.01%",
="2014.03.10","0.01%",
="2014.03.11","0.01%",
="2014.03.12","0.01%",
="2014.03.13","0.01%",
="2014.03.14","0.01%",
="2014.03.15","0.01%",
="2014.03.16","0.01%",
="2014.03.17","0.01%",
="2014.03.18","0.01%",
="2014.03.19","0.01%",
="2014.03.20","0.01%",
="2014.03.21","0.01%",
="2014.03.22","0.01%",
="2014.03.23","0.01%",
="2014.03.24","0.01%",
="2014.03.25","0.01%",
="2014.03.26","0.01%",
="2014.03.27","0.01%",
="2014.03.28","0.01%",
="2014.03.29","0.01%",
="2014.03.30","0.01%",
="2014.03.31","0.01%",
="2014.04.01","0.01%",
="2014.04.02","0.01%",
="2014.04.03","0.01%",
="2014.04.04","0.01%",
="2014.04.05","0.01%",
="2014.04.06","0.01%",
="2014.04.07","0.01%",
="2014.04.08","0.01%",
="2014.04.09","0.01%",
="2014.04.10","0.01%",
="2014.04.11","0.01%",
="2014.04.12","0.01%",
="2014.04.13","0.01%",
="2014.04.14","0.01%",
="2014.04.15","0.01%",
="2014.04.16","0.01%",
="2014.04.17","0.01%",
="2014.04.18","0.01%",
="2014.04.19","0.01%",
="2014.04.20","0.01%",
="2014.04.21","0.01%",
="2014.04.22","0.01%",
="2014.04.23","0.01%",
="2014.04.24","0.01%",
="2014.04.25","0.01%",
="2014.04.26","0.01%",
="2014.04.27","0.01%",
="2014.04.28","0.01%",
="2014.04.29","0.01%",
="2014.04.30","0.01%",

"iPad 2(CDMA)移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.01%",
="2014.02.02","0.01%",
="2014.02.03","0.01%",
="2014.02.04","0.01%",
="2014.02.05","0.01%",
="2014.02.06","0.01%",
="2014.02.07","0.01%",
="2014.02.08","0.01%",
="2014.02.09","0.01%",
="2014.02.10","0.01%",
="2014.02.11","0.01%",
="2014.02.12","0.01%",
="2014.02.13","0.01%",
="2014.02.14","0.01%",
="2014.02.15","0.01%",
="2014.02.16","0.01%",
="2014.02.17","0.01%",
="2014.02.18","0.01%",
="2014.02.19","0.01%",
="2014.02.20","0.01%",
="2014.02.21","0.01%",
="2014.02.22","0.01%",
="2014.02.23","0.01%",
="2014.02.24","0.01%",
="2014.02.25","0.01%",
="2014.02.26","0.01%",
="2014.02.27","0.01%",
="2014.02.28","0.01%",
="2014.03.01","0.01%",
="2014.03.02","0.01%",
="2014.03.03","0.01%",
="2014.03.04","0.01%",
="2014.03.05","0.01%",
="2014.03.06","0.01%",
="2014.03.07","0.01%",
="2014.03.08","0.01%",
="2014.03.09","0.01%",
="2014.03.10","0.01%",
="2014.03.11","0.01%",
="2014.03.12","0.01%",
="2014.03.13","0.01%",
="2014.03.14","0.01%",
="2014.03.15","0.01%",
="2014.03.16","0.01%",
="2014.03.17","0.01%",
="2014.03.18","0.01%",
="2014.03.19","0.01%",
="2014.03.20","0.01%",
="2014.03.21","0.01%",
="2014.03.22","0.01%",
="2014.03.23","0.01%",
="2014.03.24","0.01%",
="2014.03.25","0.01%",
="2014.03.26","0.01%",
="2014.03.27","0.01%",
="2014.03.28","0.01%",
="2014.03.29","0.01%",
="2014.03.30","0.01%",
="2014.03.31","0.01%",
="2014.04.01","0.01%",
="2014.04.02","0.01%",
="2014.04.03","0.01%",
="2014.04.04","0.01%",
="2014.04.05","0.01%",
="2014.04.06","0.01%",
="2014.04.07","0.01%",
="2014.04.08","0.01%",
="2014.04.09","0.01%",
="2014.04.10","0.01%",
="2014.04.11","0.01%",
="2014.04.12","0.01%",
="2014.04.13","0.01%",
="2014.04.14","0.01%",
="2014.04.15","0.01%",
="2014.04.16","0.01%",
="2014.04.17","0.01%",
="2014.04.18","0.01%",
="2014.04.19","0.01%",
="2014.04.20","0.01%",
="2014.04.21","0.01%",
="2014.04.22","0.01%",
="2014.04.23","0.01%",
="2014.04.24","0.01%",
="2014.04.25","0.01%",
="2014.04.26","0.01%",
="2014.04.27","0.01%",
="2014.04.28","0.01%",
="2014.04.29","0.01%",
="2014.04.30","0.01%",

"iPhone 3G移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.00%",
="2014.02.02","0.00%",
="2014.02.03","0.00%",
="2014.02.04","0.00%",
="2014.02.05","0.00%",
="2014.02.06","0.00%",
="2014.02.07","0.00%",
="2014.02.08","0.00%",
="2014.02.09","0.00%",
="2014.02.10","0.00%",
="2014.02.11","0.00%",
="2014.02.12","0.00%",
="2014.02.13","0.00%",
="2014.02.14","0.00%",
="2014.02.15","0.00%",
="2014.02.16","0.00%",
="2014.02.17","0.00%",
="2014.02.18","0.00%",
="2014.02.19","0.00%",
="2014.02.20","0.00%",
="2014.02.21","0.00%",
="2014.02.22","0.00%",
="2014.02.23","0.00%",
="2014.02.24","0.00%",
="2014.02.25","0.00%",
="2014.02.26","0.00%",
="2014.02.27","0.00%",
="2014.02.28","0.00%",
="2014.03.01","0.00%",
="2014.03.02","0.00%",
="2014.03.03","0.00%",
="2014.03.04","0.00%",
="2014.03.05","0.00%",
="2014.03.06","0.00%",
="2014.03.07","0.00%",
="2014.03.08","0.00%",
="2014.03.09","0.00%",
="2014.03.10","0.00%",
="2014.03.11","0.00%",
="2014.03.12","0.00%",
="2014.03.13","0.00%",
="2014.03.14","0.00%",
="2014.03.15","0.00%",
="2014.03.16","0.00%",
="2014.03.17","0.00%",
="2014.03.18","0.00%",
="2014.03.19","0.00%",
="2014.03.20","0.00%",
="2014.03.21","0.00%",
="2014.03.22","0.00%",
="2014.03.23","0.00%",
="2014.03.24","0.00%",
="2014.03.25","0.00%",
="2014.03.26","0.00%",
="2014.03.27","0.00%",
="2014.03.28","0.00%",
="2014.03.29","0.00%",
="2014.03.30","0.00%",
="2014.03.31","0.00%",
="2014.04.01","0.00%",
="2014.04.02","0.00%",
="2014.04.03","0.00%",
="2014.04.04","0.00%",
="2014.04.05","0.00%",
="2014.04.06","0.00%",
="2014.04.07","0.00%",
="2014.04.08","0.00%",
="2014.04.09","0.00%",
="2014.04.10","0.00%",
="2014.04.11","0.00%",
="2014.04.12","0.00%",
="2014.04.13","0.00%",
="2014.04.14","0.00%",
="2014.04.15","0.00%",
="2014.04.16","0.00%",
="2014.04.17","0.00%",
="2014.04.18","0.00%",
="2014.04.19","0.00%",
="2014.04.20","0.00%",
="2014.04.21","0.00%",
="2014.04.22","0.00%",
="2014.04.23","0.00%",
="2014.04.24","0.00%",
="2014.04.25","0.00%",
="2014.04.26","0.00%",
="2014.04.27","0.00%",
="2014.04.28","0.00%",
="2014.04.29","0.00%",
="2014.04.30","0.00%",

"iPod Touch 2移动设备2014.02.01~2014.04.30使用量占比"
时间,使用量占比
="2014.02.01","0.00%",
="2014.02.02","0.00%",
="2014.02.03","0.00%",
="2014.02.04","0.00%",
="2014.02.05","0.00%",
="2014.02.06","0.00%",
="2014.02.07","0.00%",
="2014.02.08","0.00%",
="2014.02.09","0.00%",
="2014.02.10","0.00%",
="2014.02.11","0.00%",
="2014.02.12","0.00%",
="2014.02.13","0.00%",
="2014.02.14","0.00%",
="2014.02.15","0.00%",
="2014.02.16","0.00%",
="2014.02.17","0.00%",
="2014.02.18","0.00%",
="2014.02.19","0.00%",
="2014.02.20","0.00%",
="2014.02.21","0.00%",
="2014.02.22","0.00%",
="2014.02.23","0.00%",
="2014.02.24","0.00%",
="2014.02.25","0.00%",
="2014.02.26","0.00%",
="2014.02.27","0.00%",
="2014.02.28","0.00%",
="2014.03.01","0.00%",
="2014.03.02","0.00%",
="2014.03.03","0.00%",
="2014.03.04","0.00%",
="2014.03.05","0.00%",
="2014.03.06","0.00%",
="2014.03.07","0.00%",
="2014.03.08","0.00%",
="2014.03.09","0.00%",
="2014.03.10","0.00%",
="2014.03.11","0.00%",
="2014.03.12","0.00%",
="2014.03.13","0.00%",
="2014.03.14","0.00%",
="2014.03.15","0.00%",
="2014.03.16","0.00%",
="2014.03.17","0.00%",
="2014.03.18","0.00%",
="2014.03.19","0.00%",
="2014.03.20","0.00%",
="2014.03.21","0.00%",
="2014.03.22","0.00%",
="2014.03.23","0.00%",
="2014.03.24","0.00%",
="2014.03.25","0.00%",
